10,21,16,0.018884
10,26,16,0.016749
10,31,16,0.013687
10,36,16,0.013168
10,1,21,0.011213
10,6,21,0.010971
10,11,21,0.010939
10,16,21,0.011088
10,21,21,0.011307
10,26,21,0.011186
10,31,21,0.0108
10,36,21,0.011573
10,1,26,0.011999
10,6,26,0.011168
10,11,26,0.011626
10,16,26,0.011285
10,21,26,0.010879
10,26,26,0.010462
10,31,26,0.011474
10,36,26,0.011374
10,1,31,0.021904
10,6,31,0.021361
10,11,31,0.028129
10,16,31,0.019665
10,21,31,0.013484
10,26,31,0.021825
10,31,31,0.014517
10,36,31,0.021397
10,1,36,0.018338
10,6,36,0.021304
10,11,36,0.017741
10,16,36,0.018832
10,21,36,0.023322
10,26,36,0.022111
10,31,36,0.02
10,36,36,0.022802
100,1,1,1.11412
100,6,1,1.11694
100,11,1,1.12092
100,16,1,1.11537
100,21,1,1.09747
100,26,1,1.10245
100,31,1,1.0924
100,36,1,1.1093
100,1,6,0.184319
100,6,6,0.186171
100,11,6,0.187591
100,16,6,0.18601
100,21,6,0.188305
100,26,6,0.190574
100,31,6,0.187753
100,36,6,0.187147
100,1,11,0.106069
100,6,11,0.105717
100,11,11,0.104966
100,16,11,0.106336
100,21,11,0.105649
100,26,11,0.105423
100,31,11,0.109019
100,36,11,0.107448
100,1,16,0.07725
100,6,16,0.075687
100,11,16,0.076245
100,16,16,0.076603
100,21,16,0.076503
100,26,16,0.076776
100,31,16,0.075457
100,36,16,0.076079
100,1,21,0.064244
100,6,21,0.0632
100,11,21,0.061627
100,16,21,0.061617
100,21,21,0.060026
100,26,21,0.060435
100,31,21,0.061979
100,36,21,0.061829
100,1,26,0.052419
100,6,26,0.051661
100,11,26,0.053319
100,16,26,0.052554
100,21,26,0.052938
100,26,26,0.051089
100,31,26,0.052223
100,36,26,0.052399
100,1,31,0.056657
100,6,31,0.048638
100,11,31,0.047163
100,16,31,0.058589
100,21,31,0.052392
100,26,31,0.047543
100,31,31,0.060925
100,36,31,0.056243
100,1,36,0.053137
100,6,36,0.055528
100,11,36,0.054331
100,16,36,0.054703
100,21,36,0.050022
100,26,36,0.046861
100,31,36,0.052705
100,36,36,0.057165
1000,1,1,10.9007
1000,6,1,11.0364
1000,11,1,10.9068
1000,16,1,11.0426
1000,21,1,10.8525
1000,26,1,10.9486
1000,31,1,10.9398
1000,36,1,10.9898
1000,1,6,1.82106
1000,6,6,1.81058
1000,11,6,1.81477
1000,16,6,1.81174
1000,21,6,1.80967
1000,26,6,1.82119
1000,31,6,1.81074
1000,36,6,1.81033
1000,1,11,0.983821
1000,6,11,0.991256
1000,11,11,0.983824
1000,16,11,0.992572
1000,21,11,0.987992
1000,26,11,0.984786
1000,31,11,0.982998
1000,36,11,0.986557
1000,1,16,0.68531
1000,6,16,0.68025
1000,11,16,0.687744
1000,16,16,0.685868
1000,21,16,0.687914
1000,26,16,0.682226
1000,31,16,0.691521
1000,36,16,0.687503
1000,1,21,0.523104
1000,6,21,0.519964
1000,11,21,0.524831
1000,16,21,0.52414
1000,21,21,0.517802
1000,26,21,0.521184
1000,31,21,0.51878
1000,36,21,0.518198
1000,1,26,0.424003
1000,6,26,0.419065
1000,11,26,0.423847
1000,16,26,0.426011
1000,21,26,0.428587
1000,26,26,0.425935
1000,31,26,0.419536
1000,36,26,0.421847
1000,1,31,0.362286
1000,6,31,0.358951
1000,11,31,0.36509
1000,16,31,0.366752
1000,21,31,0.367359
1000,26,31,0.357557
1000,31,31,0.367012
1000,36,31,0.368421
1000,1,36,0.32198
1000,6,36,0.325737
1000,11,36,0.315905
1000,16,36,0.316744
1000,21,36,0.32586
1000,26,36,0.327446
1000,31,36,0.324502
1000,36,36,0.319814
10000,1,1,108.8
10000,6,1,110.19
10000,11,1,110.239
10000,16,1,111.164
10000,21,1,110.47
10000,26,1,110.376
10000,31,1,110.143
10000,36,1,110.868
10000,1,6,18.1157
10000,6,6,18.0927
10000,11,6,18.0907
10000,16,6,18.0817
10000,21,6,18.027
10000,26,6,17.9688
10000,31,6,17.992
10000,36,6,18.0645
10000,1,11,9.89153
10000,6,11,9.88861
10000,11,11,9.86593
10000,16,11,9.85609
10000,21,11,9.911
10000,26,11,9.86291
10000,31,11,9.8696
10000,36,11,9.87876
10000,1,16,6.8044
10000,6,16,6.76899
10000,11,16,6.7679
10000,16,16,6.75845
10000,21,16,6.80503
10000,26,16,6.80314
10000,31,16,6.78702
10000,36,16,6.75753
10000,1,21,5.14778
10000,6,21,5.19546
10000,11,21,5.18899
10000,16,21,5.16469
10000,21,21,5.18967
10000,26,21,5.18662
10000,31,21,5.19993
10000,36,21,5.20034
10000,1,26,4.20477
10000,6,26,4.18258
10000,11,26,4.16354
10000,16,26,4.16185
10000,21,26,4.17164
10000,26,26,4.17852
10000,31,26,4.17969
10000,36,26,4.1653
10000,1,31,3.49404
10000,6,31,3.50615
10000,11,31,3.51005
10000,16,31,3.50257
10000,21,31,3.50054
10000,26,31,3.51019
10000,31,31,3.51126
10000,36,31,3.49781
10000,1,36,3.00516
10000,6,36,3.01854
10000,11,36,3.02013
10000,16,36,3.01709
10000,21,36,3.01261
10000,26,36,3.03823
10000,31,36,3.03443
10000,36,36,3.01697
